WKT,fid,№,Идент. на локация,Адрес,Х,Y,Номер на секция,Дата на избора,Избори
"POINT (23.2936314770864 42.6663342233784)","1331","1331",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ”, гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610072",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2936314770864 42.6663342233784)","1332","1332",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ”, гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610073",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2936314770864 42.6663342233784)","1333","1333",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ"", гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610074",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2936314770864 42.6663342233784)","1334","1334",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ”, гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610088",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2936314770864 42.6663342233784)","1335","1335",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ”, гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610089",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2936314770864 42.6663342233784)","1336","1336",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ”, гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610090",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2936314770864 42.6663342233784)","1337","1337",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ”, гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610091",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2936314770864 42.6663342233784)","1338","1338",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ”, гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610092",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2936314770864 42.6663342233784)","1339","1339",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ”, гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610062",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2936314770864 42.6663342233784)","1340","1340",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ”, гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610071",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2917213034145 42.7038956121205)","1341","1341",2.4.2023 г._71,"113. СУ „Сава Филаретов“, гр.София, БУЛ.ТОДОР АЛЕКСАНДРОВ № 177",196279.7075,4734604.517,"254612024",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2917213034145 42.7038956121205)","1342","1342",2.4.2023 г._71,"113. СУ „Сава Филаретов“, гр.София, БУЛ.ТОДОР АЛЕКСАНДРОВ № 177",196279.7075,4734604.517,"254612025",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2917213034145 42.7038956121205)","1343","1343",2.4.2023 г._71,"113. СУ „Сава Филаретов“, гр.София, БУЛ.ТОДОР АЛЕКСАНДРОВ № 177",196279.7075,4734604.517,"254612026",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2917213034145 42.7038956121205)","1344","1344",2.4.2023 г._71,"113. СУ „Сава Филаретов“, гр.София, БУЛ.ТОДОР АЛЕКСАНДРОВ № 177",196279.7075,4734604.517,"254612029",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2917213034145 42.7038956121205)","1345","1345",2.4.2023 г._71,"113. СУ „Сава Филаретов“, гр.София, БУЛ.ТОДОР АЛЕКСАНДРОВ № 177",196279.7075,4734604.517,"254612040",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1346","1346",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611001",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1347","1347",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611002",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1348","1348",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611006",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1349","1349",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611007",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1350","1350",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611008",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1351","1351",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611009",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1352","1352",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611010",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1353","1353",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611011",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1354","1354",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611014",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1355","1355",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611015",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2925329683643 42.6991539638572)","1356","1356",2.4.2023 г._72,"57 СУ ""Св. Наум Охридски"", гр.София, УЛ.Д-Р КАЛИНКОВ № 40",196323.051,4734074.981,"254611016",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2909797159626 42.7380618331126)","1357","1357",2.4.2023 г._73,"61 ОУ „Св.Св Кирил и Методий” , ет.1, гр.София, ж.к. ВРЪБНИЦА 2, БУЛ.ЛОМСКО ШОСЕ № 186",196385.8453,4738401.742,"254620033",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2909797159626 42.7380618331126)","1358","1358",2.4.2023 г._73,"61 ОУ „Св.Св Кирил и Методий” , ет.1, гр.София, ж.к. ВРЪБНИЦА 2, БУЛ.ЛОМСКО ШОСЕ № 186",196385.8453,4738401.742,"254620034",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2909797159626 42.7380618331126)","1359","1359",2.4.2023 г._73,"61 ОУ „Св.Св Кирил и Методий” , ет.1, гр.София, ж.к. ВРЪБНИЦА 2, БУЛ.ЛОМСКО ШОСЕ № 186",196385.8453,4738401.742,"254620035",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2909797159626 42.7380618331126)","1360","1360",2.4.2023 г._73,"61 ОУ „Св.Св Кирил и Методий” , ет.1, гр.София, ж.к. ВРЪБНИЦА 2, БУЛ.ЛОМСКО ШОСЕ № 186",196385.8453,4738401.742,"254620036",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2909797159626 42.7380618331126)","1361","1361",2.4.2023 г._73,"61 ОУ „Св.Св Кирил и Методий” , ет.2, гр.София, ж.к. ВРЪБНИЦА 2, БУЛ.ЛОМСКО ШОСЕ № 186",196385.8453,4738401.742,"254620037",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2909797159626 42.7380618331126)","1362","1362",2.4.2023 г._73,"61 ОУ „Св.Св Кирил и Методий” , ет.2, гр.София, ж.к. ВРЪБНИЦА 2, БУЛ.ЛОМСКО ШОСЕ № 186",196385.8453,4738401.742,"254620038",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2909797159626 42.7380618331126)","1363","1363",2.4.2023 г._73,"61 ОУ „Св.Св Кирил и Методий” , ет.2, гр.София, ж.к. ВРЪБНИЦА 2, БУЛ.ЛОМСКО ШОСЕ № 186",196385.8453,4738401.742,"254620039",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2961951437853 42.6736629719314)","1364","1364",2.4.2023 г._74,"126 ОУ ”П.Ю. ТОДОРОВ”, гр.София, БУЛ.БЪЛГАРИЯ № 43",196498.7999,4731230.746,"234610053",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2961951437853 42.6736629719314)","1365","1365",2.4.2023 г._74,"126 ОУ ”П.Ю. ТОДОРОВ”, гр.София, БУЛ.БЪЛГАРИЯ № 43",196498.7999,4731230.746,"234610054",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2961951437853 42.6736629719314)","1366","1366",2.4.2023 г._74,"126 ОУ ”П.Ю. ТОДОРОВ”, гр.София, БУЛ.БЪЛГАРИЯ № 43",196498.7999,4731230.746,"234610055",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2961951437853 42.6736629719314)","1367","1367",2.4.2023 г._74,"126 ОУ ”П.Ю. ТОДОРОВ”, гр.София, БУЛ.БЪЛГАРИЯ № 43",196498.7999,4731230.746,"234610056",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2961951437853 42.6736629719314)","1368","1368",2.4.2023 г._74,"126 ОУ ”П.Ю. ТОДОРОВ”, гр.София, БУЛ.БЪЛГАРИЯ № 43",196498.7999,4731230.746,"234610057",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2961951437853 42.6736629719314)","1369","1369",2.4.2023 г._74,"126 ОУ ”П.Ю. ТОДОРОВ”, гр.София, БУЛ.БЪЛГАРИЯ № 43",196498.7999,4731230.746,"234610058",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2961951437853 42.6736629719314)","1370","1370",2.4.2023 г._74,"126 ОУ ”П.Ю. ТОДОРОВ”, гр.София, БУЛ.БЪЛГАРИЯ № 43",196498.7999,4731230.746,"234610059",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2961951437853 42.6736629719314)","1371","1371",2.4.2023 г._74,"126 ОУ ”П.Ю. ТОДОРОВ”, гр.София, БУЛ.БЪЛГАРИЯ № 43",196498.7999,4731230.746,"234610060",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2961951437853 42.6736629719314)","1372","1372",2.4.2023 г._74,"126 ОУ ”П.Ю. ТОДОРОВ”, гр.София, БУЛ.БЪЛГАРИЯ № 43",196498.7999,4731230.746,"234610061",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2976514918308 42.6657432645354)","1373","1373",2.4.2023 г._75,"104 ОУ “ЗАХАРИ СТОЯНОВ”, гр.София, УЛ.КОСТЕНСКИ ВОДОПАД № 60",196579.5752,4730345.94,"234610064",2023/04/02,Парламентарни избори в България (април 2023)
